"","OTUs","Kingdom","Phylum","Class","Order","Family","Genus","Species","C1","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C2","C20","C21","C22","C23","C24","C3","C4","C5","C6","C7","C8","C9","E1","E10","E11","E12","E13","E14","E15","E16","E17","E18","E19","E2","E20","E21","E22","E23","E24","E3","E4","E5","E6","E7","E8","E9"
"1777","bOTU_7222","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1778","bOTU_7223","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1779","bOTU_7224","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"1780","bOTU_7225","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","o__Bacteroidales","o__Bacteroidales","o__Bacteroidales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
"1781","bOTU_7226","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1782","bOTU_7227","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1783","bOTU_7228","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1784","bOTU_7229","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1785","bOTU_7230","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"1786","bOTU_7231","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1787","bOTU_7232","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,42,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0
"1788","bOTU_7233","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,101,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1789","bOTU_7234","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,71,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"1790","bOTU_7235","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"1791","bOTU_7236","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1792","bOTU_7237","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"1793","bOTU_7238","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1794","bOTU_7239","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1795","bOTU_7240","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"1796","bOTU_7241","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1797","bOTU_7242","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1798","bOTU_7243","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1799","bOTU_7244","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1800","bOTU_7245","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1801","bOTU_7246","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1802","bOTU_7247","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1803","bOTU_7248","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1804","bOTU_7249","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"1805","bOTU_7250","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1806","bOTU_7251","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1807","bOTU_7252","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"1808","bOTU_7253","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1809","bOTU_7254","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"1810","bOTU_7255","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1811","bOTU_7256","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
"1812","bOTU_7257","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1813","bOTU_7258","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1814","bOTU_7259","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1815","bOTU_7260","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1816","bOTU_7261","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1817","bOTU_7262","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1818","bOTU_7263","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1819","bOTU_7264","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1820","bOTU_7265","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
"1821","bOTU_7266","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17,0,0,0,0
"1822","bOTU_7267","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1823","bOTU_7268","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1824","bOTU_7269","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__WCHB1-32","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1825","bOTU_7270","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"1826","bOTU_7271","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","o__Bacteroidales","o__Bacteroidales","o__Bacteroidales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1827","bOTU_7272","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Lutibacter","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1828","bOTU_7273","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","o__Bacteroidales","o__Bacteroidales","o__Bacteroidales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"1829","bOTU_7274","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","o__Bacteroidales","o__Bacteroidales","o__Bacteroidales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1830","bOTU_7275","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1831","bOTU_7276","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__BSV13","s__",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1832","bOTU_7277","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__BSV13","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1833","bOTU_7278","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__BSV13","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1834","bOTU_7279","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Williamwhitmaniaceae","g__Blvii28_wastewater-sludge_group","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1835","bOTU_7280","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Williamwhitmaniaceae","g__Blvii28_wastewater-sludge_group","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1836","bOTU_7281","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Williamwhitmaniaceae","g__Blvii28_wastewater-sludge_group","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1837","bOTU_7282","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Williamwhitmaniaceae","g__Blvii28_wastewater-sludge_group","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
"1838","bOTU_7283","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Williamwhitmaniaceae","g__Blvii28_wastewater-sludge_group","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"1839","bOTU_7284","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Williamwhitmaniaceae","g__Blvii28_wastewater-sludge_group","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0
"1840","bOTU_7285","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__BSV13","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1841","bOTU_7286","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__BSV13","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1842","bOTU_7287","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__BSV13","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1843","bOTU_7288","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1844","bOTU_7289","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1845","bOTU_7290","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1846","bOTU_7291","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1847","bOTU_7292","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"1848","bOTU_7293","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1849","bOTU_7294","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidetes_vadinHA17","g__Bacteroidetes_vadinHA17","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1850","bOTU_7295","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__BSV13","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1851","bOTU_7296","d__Bacteria","p__Bacteroidota","c__Kapabacteria","o__Kapabacteriales","f__Kapabacteriales","g__Kapabacteriales","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1852","bOTU_7297","d__Bacteria","p__Bacteroidota","c__Kapabacteria","o__Kapabacteriales","f__Kapabacteriales","g__Kapabacteriales","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1853","bOTU_7298","d__Bacteria","p__Bacteroidota","c__Kapabacteria","o__Kapabacteriales","f__Kapabacteriales","g__Kapabacteriales","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"1854","bOTU_7299","d__Bacteria","p__Bacteroidota","c__Kapabacteria","o__Kapabacteriales","f__Kapabacteriales","g__Kapabacteriales","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
