"Run","Sample","Shannon","Simpson","Observed_ASVs","Total_Reads","GW","Year","Primer"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE051-GW387_20180807_S130",4.61177904617,0.973928453545731,446,16467,"GW387","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE052-GW117_20180807_S34",5.19412822490688,0.98797058603763,477,14829,"GW117","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE053-GW990_20180807_S125",4.15364021599243,0.968719648100324,277,10420,"GW990","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE054-GW211_20180807_S116",3.97744909523054,0.955266220878624,434,23687,"GW211","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE055-GW989_20180807_S39",4.82845083630854,0.985364871743836,345,7569,"GW989","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE056-GW263_20180807_S50",5.32261544137605,0.991901165432672,419,4328,"GW263","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE057-GW972_20180807_S17",4.21513583835213,0.969366256551663,372,20122,"GW972","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE058-GW259_20180807_S111",3.67307848159823,0.960061352866423,250,15506,"GW259","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE059-GW267_20180807_S43",4.9322277680561,0.987885008547637,333,7282,"GW267","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE060-GW265_20180807_S123",4.20470901461624,0.970334147843293,374,12820,"GW265","16GOWN","BACT"
"run180807-ERU_16-17","ERU_16GOWN_BACT-BE061-GW140_20180807_S75",5.82155288905415,0.995731234565875,658,13060,"GW140","16GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE062-GW787_20180807_S15",5.84316743237405,0.995607923378648,661,13049,"GW787","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE063-GW113_20180807_S53",5.55127625415603,0.992191543798942,628,13594,"GW113","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE065-GW3004_20180807_S29",4.3159074936234,0.969245487573822,503,19938,"GW3004","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE066-GW150_20180807_S55",5.65514899046684,0.994570932050677,670,18680,"GW150","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE067-GW456_20180807_S91",3.77743219192102,0.960716099776653,303,16454,"GW456","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE068-GW456_20180807_S102",3.77254367256869,0.956734771422687,244,8136,"GW456","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE069-GW456_20180807_S83",4.02360645201726,0.963514191590532,411,24094,"GW456","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE070-GW228_20180807_S31",5.18956148286956,0.988201464971886,679,25538,"GW228","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE071-GW229_20180807_S136",4.82680180377489,0.983129665801212,503,14870,"GW229","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE072-GW230_20180807_S132",4.60806111418895,0.978355847468598,493,15820,"GW230","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE073-GW945_20180807_S74",4.51525271551108,0.980943115338757,421,14654,"GW945","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE074-GW312_20180807_S76",4.54084214722673,0.977577178162125,414,11450,"GW312","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE075-GW991_20180807_S139",3.81559481031042,0.956522852260944,351,21046,"GW991","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE076-GW991_20180807_S140",3.87404860608168,0.956816735239826,364,19295,"GW991","17GOWN","BACT"
